PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PKBR;MATERI LAINNYA;JUMLAH PERTEMUAN;JUMLAH REMAJA HADIR DALAM PERTEMUAN;JUMLAH PERTEMUAN MATERI PKBR OLEH PIK REMAJA;BULAN
SULAWESI BARAT;MAJENE;ULUMANDA;2004;ULUMANDA;1;1;100.00;0;1;1;26;0;FEBRUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2005;SALUTAMBUNG;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2006;POPENGA;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2007;SULAI;1;1;100.00;1;0;1;22;1;FEBRUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2008;PANGGALO;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1001;BAURUNG;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1002;BARUGA;2;2;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1003;BARUGA DHUA;1;1;100.00;1;0;1;28;1;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1004;LABUANG;2;2;100.00;2;0;2;50;2;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1005;TANDE;1;1;100.00;1;0;1;16;1;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1006;LEMBANG;3;3;100.00;3;0;3;68;3;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1007;LABUANG UTARA;3;3;100.00;3;0;3;59;3;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1008;TANDE TIMUR;2;2;100.00;2;0;2;55;2;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;2009;BUTTU BARUGA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;1001;MOSSO;3;3;100.00;3;0;3;65;3;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;1002;MOSSO DHUA;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2004;TOTOLISI SENDANA;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2007;TALLUBANUA;1;1;100.00;1;0;1;28;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2015;LALATEDZONG;1;1;100.00;1;0;1;40;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2016;BINANGA;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2017;PUTTADA;1;1;100.00;1;0;1;32;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2018;PAMINGGALAN;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2019;LEPPANGANG;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2020;PUNDAU;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2021;SENDANA;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2022;BANUA SENDANA;1;1;100.00;1;0;1;10;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2023;TALLUBANUA UTARA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2024;LIMBORO RAMBU-RAMBU;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2025;LIMBUA;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2026;BUKIT SAMANG;1;1;100.00;1;0;1;27;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;1004;BATUPANGA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2001;MAMBU;1;1;100.00;1;0;1;27;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2002;TENGGELANG;1;1;100.00;1;0;1;10;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2003;BARU;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2005;PUSSUI;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2006;MAPILI BARAT;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2007;SAMBALI WALI;1;1;100.00;1;0;1;6;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2008;BATUPANGA DAALA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2009;LUYO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2010;PUSSUI BARAT;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2011;PUCCADI;1;1;100.00;1;0;1;8;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2001;TOMMO;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2002;CAMPALOGA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2003;BUANA SAKTI;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2004;TAMEMONGGA;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2005;TAMEJARRA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2006;RANTEMARIO;1;1;100.00;1;0;1;13;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2007;MALINO;1;1;100.00;1;0;1;16;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2008;KAKULLASANG;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2009;LELING;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2010;KALEPU;1;1;100.00;1;0;1;5;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2011;SANDANA;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2012;LELING BARAT;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2013;LELING UTARA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2014;SALUDENGEN;1;1;100.00;1;0;1;5;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;1001;MALUNDA;1;1;100.00;1;0;1;26;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;1015;LAMUNGANG BATU;1;1;100.00;1;0;1;14;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2002;BAMBANGAN;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2004;LOMBANG;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2005;LOMBONG;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2006;MEKKATTA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2010;MALIAYA;2;2;100.00;2;0;2;30;2;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2011;LOMBANG TIMUR;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2012;SALUTAHONGAN;1;1;100.00;1;0;1;13;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2013;LOMBONG TIMUR;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2014;MEKKATTA SELATAN;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2016;KAYUANGIN;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;1001;PAPPANG;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2002;LALIKO;2;2;100.00;2;0;2;33;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2003;BONDE;1;1;100.00;0;1;1;25;0;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2004;KATUMBANGAN LEMO;2;2;100.00;2;0;2;50;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2005;PANYAMPA;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2006;SURUANG;1;1;100.00;1;0;1;28;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2007;LAMPOKO;1;1;100.00;1;0;1;26;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2008;KATUMBANGAN;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2009;LAPEO;2;2;100.00;2;0;2;30;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2010;PARAPPE;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2011;ONGKO;1;1;100.00;2;0;2;60;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2012;KENJE;2;2;100.00;2;0;2;70;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2013;SUMARRANG;2;2;100.00;2;0;2;33;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2014;BOTTO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2015;GATTUNGAN;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2016;PADANG TIMUR;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2017;PADANG;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2018;LAGI-AGI;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2001;BULO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2002;PULLIWA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2003;PATAMBANUA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2004;KAROMBANG;1;1;100.00;1;0;1;37;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2005;DAALA TIMUR;1;1;100.00;0;1;1;18;0;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2006;LENGGO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2007;SABURA;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2008;SEPPORRAKI;1;1;100.00;1;0;1;26;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2009;IHING;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2001;DUNGKAIT;2;2;100.00;2;0;2;50;2;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2002;LEBANI;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2003;LABUANG RANO;1;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2004;PASABU;1;1;100.00;1;0;1;23;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2005;TANETE PAO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2006;PANGASAAN;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2007;AHU;1;1;100.00;1;0;1;19;1;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2001;KALUMPANG;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2003;KARATAUN;1;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2004;KARAMA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2006;SIRAUN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2007;TUMOGA;1;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2010;SALUMAKKI;1;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2011;POLIO;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2012;LIMBONG;1;1;100.00;1;0;1;18;1;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2013;SANDAPANG;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2014;KONDO BULO;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2015;MAKKALIKI;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2016;BATU MAKKADA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2017;LASA';0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;1001;ARALLE;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2003;RALLE ANAK;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2004;PANETEAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2005;UHAILANU;1;1;100.00;1;0;1;0;1;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2007;ARALLE UTARA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2009;UHAIDAHO;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2010;BARURU;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2015;RALLEANAK UTARA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2016;PAMOSEANG PANGGA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2017;KALABE;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2018;ARALLE SELATAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;ARALLE;2019;HAHANGAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;1001;SIDODADI;2;2;100.00;2;0;2;35;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2002;SIDOREJO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2003;SUMBEREJO;1;1;100.00;1;0;1;28;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2004;BUMIAYU;1;1;100.00;1;0;1;45;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2005;KEBUNSARI;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2006;BANUA BARU;1;1;100.00;1;0;1;12;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2007;NEPO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2008;SUGIHWARAS;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2009;CAMPURJO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2010;BUMIMULYO;1;1;100.00;1;0;1;32;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2011;TUMPILING;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2012;BAKKA-BAKKA;1;1;100.00;1;0;1;29;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2013;ARJO SARI;1;1;100.00;1;0;1;70;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2014;GALESON;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;1001;TARAMANU;1;1;100.00;1;0;1;110;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2002;AMBOPADANG;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2003;TUBBI;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2004;RATTE;1;1;100.00;1;0;1;55;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2005;BESOANGIN;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2006;PIRIANG TAPIKO;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2007;PEBURRU;1;1;100.00;1;0;1;60;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2008;TALOBA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2009;POLLEWANI;1;1;100.00;1;0;1;63;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2010;ARABUA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2011;BESOANGIN UTARA;1;1;100.00;1;0;1;36;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2012;PODA;1;1;100.00;1;0;1;58;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2013;TARAMANU TUA;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2001;BONEHAU;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2002;SALUTIWO;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2003;BUTTUADA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2004;TAMALEA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2005;LUMIKA;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2006;MAPPU;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2009;BANUADA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2010;HINUA;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2011;KINATANG;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2001;TAMMARUNANG;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2002;SAPTANAJAYA;1;1;100.00;1;0;1;38;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2003;TARANGGI;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2004;SIPAKAINGA;1;1;100.00;1;0;1;36;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2001;SALUMOKANAN;1;1;100.00;1;0;1;8;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2003;SALUMOKANAN BARAT;1;1;100.00;1;0;1;8;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2004;BUANGIN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2005;BAMBANG BUDA;1;1;100.00;1;0;1;7;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2006;LEKO;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2007;KIRAK;1;1;100.00;1;0;1;9;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2008;SALUMOKANAN UTARA;1;1;100.00;1;0;1;9;1;FEBRUARI
SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;2009;SAMPALE;1;1;100.00;1;0;1;7;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1001;PASANGKAYU;5;5;100.00;5;0;5;125;5;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1002;MARTAJAYA;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2010;PAKAVA;1;1;100.00;1;0;1;32;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2014;KARYA BERSAMA;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2015;AKO;1;1;100.00;1;0;1;20;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2016;GUNUNG SARI;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;1001;TABANG;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2003;TADOKALUA;1;1;100.00;1;0;1;54;1;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2004;TABANG BARAT;1;1;100.00;1;0;1;35;1;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2005;MASUPU;1;1;100.00;1;0;1;10;1;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2006;KALAMA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2007;BAKADISURA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;TABANG;2008;SALUKONA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;1001;SUMARORONG;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;1002;TABONE;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2003;BATANG URU;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2004;SASAKAN;1;1;100.00;1;0;1;36;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2005;TADISI;1;1;100.00;1;0;1;15;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2006;SIBANAWA;1;1;100.00;1;0;1;12;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2007;BATANGNGURU TIMUR;1;1;100.00;1;0;1;30;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2008;SALUBALO;1;1;100.00;1;0;1;13;1;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2009;BANEA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;SUMARORONG;2010;RANTE KAMASE;1;1;100.00;1;0;1;32;1;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;1001;PANA;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2003;MANIPI;1;1;100.00;1;0;1;17;1;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2005;MAMULLU;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2006;SAPAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2009;DATUBARINGAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2010;PANURA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2011;TALLANG BULAWAN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2012;KARAKA;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2013;ULUSALU;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2014;WERI;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2015;SALUTAMBUN;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2016;SALOAN;1;1;100.00;1;0;1;19;1;FEBRUARI
SULAWESI BARAT;MAMASA;PANA;2017;ULUSALU INDAH;0;0;0.00;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;1001;NOSU;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2002;MINANGA;1;1;100.00;1;0;1;6;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2003;BATUPAPAN;1;1;100.00;1;0;1;11;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2004;MASEWWE;1;1;100.00;1;0;1;25;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2005;SIWI;1;1;100.00;1;0;1;8;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2006;MINANGA TIMUR;1;1;100.00;1;0;1;12;1;FEBRUARI
SULAWESI BARAT;MAMASA;NOSU;2007;PARINDING;1;1;100.00;1;0;1;10;1;FEBRUARI
