PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI DIMENSI LANSIA TANGGUH;MATERI PEDOMAN PJP;MATERI PRA LANSIA;MATERI KELANJUT-USIAAN LAINNYA;MATERI KB DAN KESPRO;MATERI LAINNYA;JUMLAH PERTEMUAN PENYULUHAN;TATAP MUKA;VIRTUAL;JUMLAH ANGGOTA BKL;JUMLAH ANGGOTA KELUARGA HADIR;JUMLAH ANGGOTA LANSIA HADIR;STATUS PUS;STATUS BER-KB;BULAN
SULAWESI BARAT;MAJENE;MALUNDA;2005;LOMBONG;1;1;100.00;1;0;0;0;1;0;1;1;0;90;84;37;10;7;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2006;MEKKATTA;1;1;100.00;1;0;0;0;1;0;1;1;0;65;28;19;0;0;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2010;MALIAYA;1;1;100.00;1;0;0;0;0;0;1;1;0;53;40;0;8;5;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2011;LOMBANG TIMUR;1;1;100.00;1;0;0;0;1;0;1;1;0;31;24;1;10;10;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2012;SALUTAHONGAN;1;1;100.00;1;0;0;0;0;0;1;1;0;29;25;0;18;11;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2013;LOMBONG TIMUR;1;1;100.00;1;0;0;0;0;0;1;1;0;37;28;0;15;4;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2014;MEKKATTA SELATAN;1;1;100.00;1;0;0;0;1;0;1;1;0;30;23;1;9;6;FEBRUARI
SULAWESI BARAT;MAJENE;MALUNDA;2016;KAYUANGIN;1;1;100.00;1;0;1;0;1;0;1;1;0;60;29;23;5;3;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;1001;LALAMPANUA;1;1;100.00;1;0;0;0;1;0;1;1;0;103;86;68;16;9;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;1002;SIRINDU;1;1;100.00;1;0;0;0;1;0;1;1;0;81;40;39;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2003;ADOLANG;1;1;100.00;1;0;0;0;1;0;1;1;0;71;33;43;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2004;BABABULO;1;1;100.00;1;0;0;0;0;0;1;1;0;86;33;10;9;3;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2005;BONDE;1;1;100.00;1;0;0;0;1;0;1;1;0;130;26;26;2;1;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2006;BETTENG;1;1;100.00;1;0;1;0;0;0;1;1;0;39;18;22;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2007;SIMBANG;1;1;100.00;1;0;0;0;1;0;1;1;0;48;29;29;0;0;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2008;BONDE UTARA;1;1;100.00;1;0;0;0;1;0;1;1;0;98;26;17;0;0;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2009;BABABULO UTARA;1;1;100.00;1;0;0;0;1;0;1;1;0;80;53;15;2;1;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2010;BUTTU PAMBOANG;1;1;100.00;1;0;0;0;0;0;1;1;0;51;25;20;4;2;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2011;BANUA ADOLANG;1;1;100.00;1;0;1;0;1;0;1;1;0;60;31;32;5;4;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2012;ADOLANG DHUA;1;1;100.00;1;1;0;0;1;0;1;1;0;51;39;44;9;3;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2013;TINAMBUNG;1;1;100.00;1;1;0;0;0;0;1;1;0;161;129;74;9;7;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2014;PESULOANG;1;1;100.00;1;0;0;0;0;0;1;1;0;51;41;43;4;4;FEBRUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2015;BALOMBONG;1;1;100.00;0;0;0;1;1;1;1;1;0;64;22;26;0;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;1001;MOSSO;1;1;100.00;1;0;0;0;1;0;1;1;0;199;88;63;5;4;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;1002;MOSSO DHUA;1;1;100.00;1;0;0;1;1;1;1;1;0;31;27;27;6;3;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2004;TOTOLISI SENDANA;1;1;100.00;1;0;0;1;1;1;1;1;0;68;41;47;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2007;TALLUBANUA;1;1;100.00;1;0;1;0;1;0;1;1;0;69;35;31;1;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2015;LALATEDZONG;1;1;100.00;1;1;0;0;1;0;1;1;0;68;50;38;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2016;BINANGA;1;1;100.00;1;0;0;0;1;0;1;1;0;46;20;21;2;2;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2017;PUTTADA;1;1;100.00;1;1;0;0;1;0;1;1;0;44;21;22;1;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2018;PAMINGGALAN;1;1;100.00;1;0;1;1;1;1;1;1;0;23;16;16;9;4;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2019;LEPPANGANG;1;1;100.00;1;0;1;0;1;0;1;1;0;23;15;9;5;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2020;PUNDAU;1;1;100.00;1;1;0;0;1;0;1;1;0;48;37;46;2;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2021;SENDANA;1;1;100.00;1;0;1;0;1;0;1;1;0;65;7;8;0;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2022;BANUA SENDANA;1;1;100.00;1;0;0;0;1;0;1;1;0;66;28;21;3;3;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2023;TALLUBANUA UTARA;1;1;100.00;1;0;1;1;1;1;1;1;0;71;51;45;2;1;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2024;LIMBORO RAMBU- RAMBU;1;1;100.00;1;0;1;0;1;0;1;1;0;36;28;27;3;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2025;LIMBUA;1;1;100.00;1;0;1;1;1;1;1;1;0;71;35;36;2;0;FEBRUARI
SULAWESI BARAT;MAJENE;SENDANA;2026;BUKIT SAMANG;1;1;100.00;1;0;0;0;1;0;1;1;0;69;43;40;2;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1001;PASANGKAYU;3;3;100.00;3;0;0;0;0;0;3;3;0;206;106;100;22;7;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1002;MARTAJAYA;1;1;100.00;1;0;0;0;0;0;1;1;0;46;42;56;22;19;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2010;PAKAVA;1;1;100.00;1;0;0;0;0;0;1;1;0;21;20;21;1;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2014;KARYA BERSAMA;1;1;100.00;1;0;0;0;1;0;1;1;0;46;44;55;17;12;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2015;AKO;1;1;100.00;0;0;0;0;1;0;1;1;0;50;38;45;1;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2016;GUNUNG SARI;1;1;100.00;1;0;0;0;0;0;1;1;0;33;32;44;6;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2001;PARABU;1;1;100.00;1;0;0;0;1;0;1;1;0;42;39;24;7;6;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2002;KENANGAN;1;1;100.00;1;0;0;0;1;0;1;1;0;34;23;19;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2003;BAJAWALI;1;1;100.00;1;0;0;0;1;0;1;1;0;79;39;36;2;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2004;SINGGANI;1;1;100.00;1;0;0;0;1;0;1;1;0;43;33;4;18;13;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2005;KULU;1;1;100.00;1;0;0;0;1;0;1;1;0;33;30;8;3;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2006;BATU MATORU;1;1;100.00;1;0;0;0;1;0;1;1;0;36;30;14;3;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;LARIANG;2007;BAMBAKORO;1;1;100.00;1;0;0;0;1;0;1;1;0;37;33;3;14;11;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2001;DAPURANG;1;1;100.00;1;0;0;0;0;0;1;1;0;128;6;2;1;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2002;BENGGAULU;1;1;100.00;0;1;0;0;0;0;1;1;0;119;39;4;20;16;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2003;TIRTABUANA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2004;BULU BONGGU;1;1;100.00;1;0;0;0;0;0;1;1;0;59;24;5;14;8;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2005;SARASA;1;0;0.00;0;0;0;0;0;0;0;0;0;5;0;0;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2001;TAMMARUNANG;1;1;100.00;1;1;1;0;1;0;1;1;0;48;38;38;10;6;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2002;SAPTANAJAYA;1;1;100.00;1;1;0;0;0;0;1;1;0;58;29;0;5;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2003;TARANGGI;1;1;100.00;1;1;1;0;1;0;1;1;0;20;19;23;14;9;FEBRUARI
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2004;SIPAKAINGA;1;1;100.00;1;1;0;0;1;0;1;1;0;20;19;0;2;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;1006;BAMBALAMOTU;1;1;100.00;1;0;0;0;0;0;1;1;0;126;26;0;12;7;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2003;POLEWALI;1;1;100.00;1;0;0;0;0;0;1;1;0;130;53;22;11;11;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2004;RANDOMAYANG;2;2;100.00;2;0;0;1;0;1;2;2;0;105;90;28;11;10;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2007;PANGIANG;1;1;100.00;1;0;0;1;0;1;1;1;0;31;23;4;6;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2008;KALOLA;1;1;100.00;1;0;0;0;1;0;1;1;0;100;61;24;6;6;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2009;WULAI;1;1;100.00;1;0;0;0;1;0;1;1;0;97;61;13;16;11;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2001;BAMBAIRA;1;1;100.00;0;0;1;0;1;0;1;1;0;63;21;21;3;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2002;KASOLOANG;1;1;100.00;1;0;0;0;1;0;1;1;0;28;18;20;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2003;TAMPAURE;1;1;100.00;1;0;0;0;0;0;1;1;0;48;46;56;8;5;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2004;KALUKU NANGKA;1;0;0.00;0;0;0;0;0;0;0;0;0;62;0;0;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;1001;BARAS;1;1;100.00;1;0;0;0;0;0;1;1;0;54;20;23;5;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;2002;BALANTI;1;1;100.00;1;0;0;0;0;0;1;1;0;60;24;30;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;2003;MOTU;1;1;100.00;1;0;0;0;0;0;1;1;0;63;19;22;1;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;2012;BULU PARIGI;1;1;100.00;1;0;0;0;0;0;1;1;0;48;43;42;2;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;2013;TOWONI;1;1;100.00;1;0;0;0;0;0;1;1;0;35;34;32;7;5;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BARAS;2016;KASANO;1;1;100.00;1;0;0;0;1;0;1;1;0;61;10;8;1;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2001;LILIMORI;1;1;100.00;1;0;0;0;0;0;1;1;0;39;17;22;4;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2002;KARAVE;1;1;100.00;1;0;0;0;0;0;1;1;0;81;25;6;3;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2003;BUKIT HARAPAN;1;1;100.00;1;0;0;0;0;0;1;1;0;30;25;6;1;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2004;KASTABUANA;1;1;100.00;1;0;0;0;0;0;1;1;0;26;25;11;4;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2005;SUMBER SARI;1;1;100.00;1;0;0;0;0;0;1;1;0;28;26;1;15;13;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2006;LELEJAE;1;1;100.00;1;0;0;0;0;0;1;1;0;46;25;9;3;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2007;OMPI;1;1;100.00;1;0;0;0;0;0;1;1;0;20;20;11;3;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2001;TIKKE;2;2;100.00;2;0;0;0;2;0;2;2;0;48;44;23;7;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2002;MAKMUR JAYA;1;1;100.00;1;0;0;0;1;0;1;1;0;43;32;19;6;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2003;LARIANG;1;1;100.00;1;0;0;0;0;0;1;0;0;78;68;67;13;8;FEBRUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2004;PAJALELE;1;1;100.00;1;0;0;0;1;0;1;1;0;62;22;27;5;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2005;JENGENG RAYA;1;1;100.00;1;0;0;0;0;0;1;1;0;52;35;39;13;10;FEBRUARI
SULAWESI BARAT;PASANGKAYU;SARUDU;2001;SARUDU;1;1;100.00;1;1;0;0;1;0;1;1;0;10;8;0;4;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;SARUDU;2003;BULU MARIO;1;1;100.00;1;0;0;0;1;0;1;1;0;96;19;16;7;4;FEBRUARI
SULAWESI BARAT;PASANGKAYU;SARUDU;2005;KUMASARI;1;1;100.00;1;0;0;0;1;0;1;1;0;59;58;37;16;9;FEBRUARI
SULAWESI BARAT;PASANGKAYU;SARUDU;2011;PATIKA;1;1;100.00;1;0;0;0;1;0;1;1;0;29;11;7;0;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;SARUDU;2012;DODA;1;1;100.00;1;1;1;0;1;0;1;1;0;44;37;37;3;2;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2001;MALEI;1;1;100.00;1;0;0;0;1;0;1;1;0;80;26;26;3;3;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2002;PEDANDA;1;1;100.00;1;0;0;0;1;0;1;1;0;59;25;28;1;0;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2003;BATU OGE;1;1;100.00;1;0;0;0;0;0;1;1;0;29;6;8;1;1;FEBRUARI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2004;MARTASARI;1;1;100.00;1;0;0;0;1;0;1;1;0;63;28;29;7;7;FEBRUARI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2001;BALA BALAKANG;1;1;100.00;0;0;0;0;0;0;1;1;0;16;10;5;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2002;BALA-BALAKANG TIMUR;1;1;100.00;1;0;0;0;0;0;1;1;0;22;19;19;2;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2001;DUNGKAIT;1;1;100.00;1;0;0;0;0;0;1;1;0;44;40;0;16;12;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2002;LEBANI;1;1;100.00;0;1;0;0;1;0;1;1;0;24;24;21;3;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2003;LABUANG RANO;1;1;100.00;1;0;0;0;0;0;1;1;0;36;36;0;3;2;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2004;PASABU;1;1;100.00;1;0;0;0;0;0;1;1;0;45;24;9;5;4;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2005;TANETE PAO;1;1;100.00;1;0;0;0;0;0;1;1;0;20;20;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2006;PANGASAAN;1;1;100.00;1;0;0;0;1;0;1;1;0;32;20;0;4;1;FEBRUARI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2007;AHU;1;1;100.00;1;0;0;0;0;0;1;1;0;32;22;12;4;2;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;1001;SIMBORO;1;1;100.00;1;1;0;0;1;0;1;1;0;239;20;20;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;1002;RANGAS;1;1;100.00;1;0;1;0;1;0;1;1;0;83;20;20;1;0;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2003;BOTTENG;1;1;100.00;1;0;0;0;1;0;1;1;0;67;20;20;2;2;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2004;SALETTO;1;1;100.00;1;0;0;0;1;0;1;1;0;69;20;20;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2005;SUMARE;1;1;100.00;1;1;0;0;1;0;1;1;0;55;28;32;4;3;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2007;BOTTENG UTARA;1;1;100.00;1;0;0;0;0;0;1;1;0;67;19;19;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2008;TAPANDULLU;1;1;100.00;1;0;1;0;0;0;1;1;0;44;29;25;3;0;FEBRUARI
SULAWESI BARAT;MAMUJU;SIMBORO;2009;PATI'DI;1;1;100.00;1;0;0;0;1;0;1;1;0;34;19;20;2;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2001;TOMMO;1;1;100.00;1;0;0;0;1;0;1;1;0;77;28;21;2;2;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2002;CAMPALOGA;1;1;100.00;0;0;1;0;0;0;1;1;0;47;39;11;13;6;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2003;BUANA SAKTI;1;1;100.00;1;0;0;0;0;0;1;1;0;54;46;49;5;5;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2004;TAMEMONGGA;1;1;100.00;1;0;1;0;0;0;1;1;0;31;28;26;14;13;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2005;TAMEJARRA;1;1;100.00;1;0;0;0;1;0;1;1;0;46;33;20;10;7;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2006;RANTEMARIO;1;1;100.00;1;0;0;0;0;0;1;1;0;40;34;11;4;4;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2007;MALINO;1;1;100.00;1;0;0;0;1;0;1;1;0;30;23;14;2;2;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2008;KAKULLASANG;1;1;100.00;1;0;0;0;0;0;1;1;0;58;52;13;10;7;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2009;LELING;1;1;100.00;1;0;0;0;0;0;1;1;0;33;28;2;18;17;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2010;KALEPU;1;1;100.00;1;1;0;0;0;0;1;1;0;35;17;19;3;2;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2011;SANDANA;1;0;0.00;0;0;0;0;0;0;0;0;0;8;0;0;0;0;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2012;LELING BARAT;1;1;100.00;1;0;0;0;0;0;1;1;0;30;22;11;9;6;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2013;LELING UTARA;1;1;100.00;1;0;0;0;0;0;1;1;0;43;10;0;10;6;FEBRUARI
SULAWESI BARAT;MAMUJU;TOMMO;2014;SALUDENGEN;1;1;100.00;1;0;0;0;0;0;1;1;0;35;17;12;1;0;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1001;BANGGAE;1;1;100.00;1;0;1;0;1;0;1;1;0;117;21;3;6;4;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1003;BARU;1;1;100.00;1;0;0;0;1;0;1;1;0;177;21;0;5;4;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1007;PANGALI ALI;1;1;100.00;1;0;1;1;1;1;1;1;0;297;29;8;9;8;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1009;TOTOLI;1;1;100.00;1;0;1;0;1;0;1;1;0;133;54;17;5;3;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1010;RANGAS;1;1;100.00;1;0;0;0;1;0;1;1;0;220;48;42;5;5;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;1013;GALUNG;1;1;100.00;1;0;0;0;0;0;1;1;0;121;117;104;60;53;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;2011;PALIPI SOREANG;1;1;100.00;0;0;1;0;1;0;1;1;0;52;25;1;14;11;FEBRUARI
SULAWESI BARAT;MAJENE;BANGGAE;2012;PAMBOBORANG;1;1;100.00;1;0;0;0;1;0;1;1;0;13;34;23;2;2;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;1001;MAMASA;1;1;100.00;1;1;0;0;1;0;1;1;0;48;18;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2002;RAMBUSARATU;1;1;100.00;1;0;1;1;1;1;1;1;0;10;10;76;8;6;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2003;OSANGO;1;1;100.00;1;1;0;0;1;0;1;1;0;96;87;65;4;3;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2004;LAMBANAN;1;1;100.00;1;0;1;0;1;0;1;1;0;51;47;8;7;7;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2005;LEMBANA SALULO;1;1;100.00;1;0;0;0;1;0;1;1;0;60;31;0;9;5;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2006;TAUPE;1;1;100.00;1;0;0;0;0;0;1;1;0;52;19;7;1;0;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2007;BUNTU BUDA;1;1;100.00;1;0;0;0;1;0;1;1;0;97;27;7;1;1;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2008;TONDOK BAKARU;1;1;100.00;1;0;0;0;1;0;1;1;0;27;24;0;0;0;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2009;PEBASSIAN;1;1;100.00;1;0;0;0;0;0;1;1;0;52;46;40;9;8;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2010;MAMBULILING;1;1;100.00;1;0;0;0;0;0;1;1;0;44;40;0;3;2;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2011;BOMBONG LAMBE;1;1;100.00;1;0;0;0;0;0;1;1;0;58;24;16;3;2;FEBRUARI
SULAWESI BARAT;MAMASA;MAMASA;2012;BUBUN BATU;1;1;100.00;1;0;0;0;0;0;1;1;0;31;20;2;2;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;1001;SIDODADI;1;1;100.00;1;0;0;0;0;0;1;1;0;337;31;21;2;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2002;SIDOREJO;1;1;100.00;1;0;0;0;0;0;1;1;0;177;57;56;1;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2003;SUMBEREJO;1;1;100.00;1;0;0;0;1;0;1;1;1;225;86;71;6;5;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2004;BUMIAYU;1;1;100.00;1;0;0;0;0;0;1;1;0;197;111;71;7;7;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2005;KEBUNSARI;2;1;50.00;1;1;0;0;1;0;1;1;0;151;27;23;3;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2006;BANUA BARU;1;1;100.00;1;0;0;0;0;0;1;1;0;120;28;14;6;6;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2007;NEPO;1;1;100.00;1;0;0;0;0;0;1;1;0;96;39;32;6;3;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2008;SUGIHWARAS;1;1;100.00;1;0;0;0;1;0;1;1;0;248;40;20;1;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2009;CAMPURJO;1;1;100.00;0;0;0;0;0;0;1;1;0;121;19;21;1;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2010;BUMIMULYO;1;1;100.00;1;0;0;0;0;0;1;1;0;63;23;19;6;5;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2011;TUMPILING;1;1;100.00;1;0;0;0;1;0;1;1;0;98;93;39;6;4;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2012;BAKKA-BAKKA;1;1;100.00;1;0;0;0;0;0;1;1;0;101;51;45;1;1;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2013;ARJO SARI;1;1;100.00;1;0;0;0;0;0;1;1;0;103;37;28;6;4;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2014;GALESON;1;1;100.00;1;0;0;0;0;0;1;1;0;117;29;27;4;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;1001;TINAMBUNG;1;1;100.00;1;0;0;0;0;0;1;1;0;179;177;0;3;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2002;KARAMA;1;1;100.00;1;0;0;0;0;0;1;1;0;251;35;4;7;5;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2003;TANGNGA TANGNGA;1;1;100.00;1;0;0;0;1;0;1;1;0;133;127;0;5;3;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2004;LEKOPADIS;1;1;100.00;1;0;1;0;1;0;1;1;0;88;70;53;3;2;FEBRUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2005;GALUNG LOMBOK;1;1;100.00;1;0;0;0;0;0;1;0;1;126;109;92;3;2;FEBRUARI
