;PROVINSI;KABUPATEN;KECAMATAN;KELURAHAN;JUMLAH BUMIL;BUMIL TERDAMPINGI;BUMIL TIDAK TERDAMPINGI;JUMLAH BUMIL >=32 MINGGU;BUMIL >=32 MINGGU MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU TIDAK MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU AKAN KBPP;BUMIL >=32 MINGGU MEMUTUSKAN TIDAK KBPP;MENDAPATKAN TTD;TIDAK MENDAPATKAN TTD;MENGKOMSUMSI TTD;TIDAK MENGKOMSUMSI TTD;KIE PERSEORANGAN;KIE KELOMPOK;KIE PERSEORANGAN DAN KELOMPOK;TIDAK MENDAPAT KIE;MENDAPAT FASILITASI RUJUKAN;TIDAK MENDAPAT FASILITASI RUJUKAN;MENDAPAT FASILITASI BANSOS;TIDAK MENDAPAT FASILITASI BANSOS;BULAN
;SULAWESI BARAT;MAMASA;BAMBANG;SALUBULO;2;3;-1;1;0;0;0;0;3;0;3;0;3;0;0;0;0;3;0;3;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALUKADI;7;9;-2;5;1;0;1;0;9;0;9;0;2;6;1;0;1;8;0;9;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALUKEPOPOK;4;9;-5;5;3;1;4;0;9;0;9;0;4;0;5;0;5;4;9;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;ULUMAMBI BARAT;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;LIMBADEBATA;1;5;-4;3;0;0;0;0;4;1;4;1;0;4;1;0;4;1;3;2;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;TANETE TOMBA;2;5;-3;4;0;0;0;0;5;0;5;0;4;1;0;0;4;1;2;3;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;BAMBANG;5;1;4;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;RANTELEMO;0;5;-5;5;4;0;4;0;4;1;5;0;0;5;0;0;5;0;1;4;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALUDENGEN;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;ULUMAMBI;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;BAMBANG TIMUR;7;7;0;4;1;0;1;0;7;0;7;0;0;7;0;0;0;7;7;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;MINANGA;4;2;2;1;0;0;0;0;2;0;2;0;0;2;0;0;2;0;2;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SIKAMASE;2;2;0;2;1;0;1;0;2;0;2;0;0;0;2;0;0;2;0;2;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;RANTETARIMA;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALURURU;0;1;-1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALUTABANG;4;3;1;3;2;0;2;0;3;0;3;0;0;3;0;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;BALATANA;2;8;-6;6;3;0;3;0;8;0;8;0;0;8;0;0;5;3;8;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;BUNTUMALANGKA;5;11;-6;9;3;0;3;0;11;0;11;0;2;1;8;0;4;7;0;11;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;RANTEBERAN;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;KEBANGA;5;8;-3;6;1;0;1;0;8;0;8;0;2;0;6;0;8;0;4;4;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;SALURINDU;6;1;5;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;TAORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;KABAE;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;SALUTAMBUN BARAT;4;11;-7;5;5;0;5;0;11;0;11;0;6;0;5;0;3;8;2;9;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;PENATANGAN;11;1;10;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;SALUTAMBUN TIMUR;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;SALUTAMBUN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;ARALLE TIMUR;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;MAMBI;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;TALIPUKKI;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;RANTEBULAHAN;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SONDONGLAYU;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SALUBANUA;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;TAPALINA;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SENDANA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;PAMOSEAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SELUMAKA;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;BUJUNG MANURUNG;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SALU ALO;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;INDOBANUA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMBI;SALUDURIAN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;MEHALAAN;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;BOTTENG;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;SALUKONTA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;MESAKADA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;MEHALAAN BARAT;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;SALUAHOK;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;SALUBALO;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;PASSEMBUK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;KONDO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;LEKO SUKAMAJU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MEHALAAN;ULUMEA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;MESSAWA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;RIPPUNG;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;MAKUANG;7;3;4;1;1;0;1;0;3;0;3;0;2;0;1;0;0;3;3;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;SEPANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;MALIMBONG;3;2;1;1;1;0;1;0;2;0;2;0;2;0;0;0;0;2;2;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;MATANDE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;SIPAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;PASMA MAMBU;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MESSAWA;TANETE BATU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;NOSU;4;2;2;0;0;0;0;0;2;0;2;0;2;0;0;0;1;1;0;2;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;MINANGA;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;BATUPAPAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;MASEWWE;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;SIWI;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;MINANGA TIMUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;NOSU;PARINDING;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;PANA;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;MANIPI;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;MAMULLU;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;SAPAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;DATUBARINGAN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;PANURA;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;TALLANG BULAWAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;KARAKA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;ULUSALU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;WERI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;SALUTAMBUN;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;SALOAN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;PANA;ULUSALU INDAH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;SALUMOKANAN;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;SALUMOKANAN BARAT;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;BUANGIN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;BAMBANG BUDA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;LEKO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;KIRAK;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;SALUMOKANAN UTARA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;SAMPALE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;OROBUA;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;PALADAN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;OROBUA TIMUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;RANTE PUANG;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;SATENETEAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;LISUAN ADA;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;OROBUA SELATAN;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;MALANGKENA PADANG;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;MALIMBONG;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SESENAPADANG;MARAMPAN OROBUA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;SUMARORONG;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;TABONE;4;1;3;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;BATANG URU;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;SASAKAN;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;TADISI;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;SIBANAWA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;BATANGNGURU TIMUR;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;SALUBALO;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;BANEA;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;SUMARORONG;RANTE KAMASE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;TABANG;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;TADOKALUA;5;1;4;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;TABANG BARAT;4;1;3;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;MASUPU;4;6;-2;4;2;0;2;0;6;0;6;0;2;2;2;0;6;0;3;3;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;KALAMA;3;3;0;1;0;0;0;0;3;0;3;0;2;0;1;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;BAKADISURA;6;1;5;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABANG;SALUKONA;9;9;0;9;6;0;6;0;9;0;9;0;0;1;8;0;9;0;9;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;LAKAHANG;5;1;4;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;PERIANGAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;MALATIRO;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;TABULAHAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;SALULEANG;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;TAMPAK KURRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;GANDANG DEWATA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;BURANA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;SALUBAKKA;4;2;2;0;0;0;0;0;2;0;2;0;2;0;0;0;0;2;2;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;PANGANDARAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;TALOPAK;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;PEU';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;TIMORO;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TABULAHAN;LAKAHANG UTAMA;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;MINAKE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;MALABO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;SINDAGAMANIK;8;5;3;4;3;0;3;0;5;0;5;0;0;5;0;0;5;0;0;5;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;PARONDOBULAWAN;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;TAMALANTIK;1;11;-10;10;9;0;6;3;11;0;11;0;2;9;0;0;0;11;1;10;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;MANNABABA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;MESAKADA;3;3;0;1;0;0;0;0;3;0;3;0;3;0;0;0;3;0;2;1;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;BALLABATU;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;PAMBE;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;SALURANO;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;TALIMBUNG;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TANDUK KALUA;KANAN;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;TAWALIAN;TAWALIAN;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMASA;TAWALIAN;TAWALIAN TIMUR;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TAWALIAN;KARIANGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;TAWALIAN;RANTETANGNGA;4;4;0;2;2;0;2;0;4;0;4;0;0;0;4;0;0;4;0;4;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;MAHAHE;2;25;-23;18;2;0;2;0;25;0;25;0;25;0;0;0;0;25;2;23;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;SALOBAJA;14;31;-17;29;17;0;13;4;31;0;31;0;2;21;8;0;2;29;5;26;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;TOBADAK;67;3;64;1;1;0;1;0;3;0;3;0;2;1;0;0;1;2;1;2;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;PALONGAAN;21;26;-5;17;11;0;11;0;26;0;26;0;11;12;2;1;17;9;2;24;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;BATU PARIGI;24;13;11;10;9;0;9;0;13;0;13;0;0;12;0;1;0;13;0;13;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;BAMBADARU;8;27;-19;21;7;0;7;0;27;0;27;0;13;10;4;0;14;13;12;15;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;SEJATI;6;22;-16;20;12;0;9;3;22;0;22;0;5;16;1;0;1;21;4;18;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;SALOADAK;19;12;7;7;5;0;5;0;12;0;12;0;6;3;3;0;0;12;3;9;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;POLO PANGALE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;PANGALE;12;4;8;0;0;0;0;0;4;0;4;0;4;0;0;0;3;1;1;3;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;SARTANAMAJU;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;POLO LERENG;17;10;7;1;1;0;1;0;10;0;10;0;10;0;0;0;2;8;4;6;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;KUO;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;POLO CAMBA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;LAMBA-LAMBA;17;14;3;12;9;0;9;0;14;0;14;0;12;0;2;0;11;3;6;8;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;KOMBILING;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;LEMO-LEMO;5;1;4;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;BABANA;34;6;28;5;4;0;4;0;6;0;6;0;6;0;0;0;5;1;1;5;OKTOBER
;SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;LUMU;23;1;22;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;OKTOBER
